0.585329000766	0.641768544989
1.0877246654	2.51823924
-1.23073227314	3.83358688034
-1.18779733273	3.73293347829
-3.94598671643	2.79990084482
-4.29548303702	-0.0500559874558
-5.12435581003	-0.887660874086
-4.35716516394	-3.82604704674
-2.56415399598	-5.23901493193
-1.01273540591	-5.11706308406
0.372878138636	-6.32553420375
3.10571603518	-4.32238269827
4.70113174555	-6.1074177422
7.79156144258	-3.0053476727
6.42823993248	-2.09786562295
7.70094546564	0.549883233017
7.2818487813	1.17448094113
6.71114526945	4.43515895116
7.32838041845	4.45495265601
6.62888587736	6.86231247276
3.01732547663	7.78707811888
1.40607292462	8.49377032632
0.271556167739	9.3523595376
-2.58342974291	8.00359628931
-4.28061486599	8.74475214506
-5.4146096904	7.83266999953
-8.85245641992	7.32603944008
-10.0467784767	5.54503091452
-10.0276657454	3.15370231266
-10.984686258	0.861769450305
-10.3815406351	0.018891492846
-12.0686109033	-1.77764065696
-11.1576873841	-3.70800131156
-11.6774346184	-5.27487302593
-9.61719981831	-6.77745200678
-7.90330770413	-8.99947472006
-5.3242854143	-10.444336191
-5.45461671984	-11.6284453696
-3.53292477716	-11.6294053235
-0.700596774184	-11.871041948
0.746464452671	-0.14109048451
1.77936094008	2.93682622937
-0.465010436735	3.88717221495
-0.997502541539	3.63063970521
-4.07893945582	2.37164380897
-4.07223080114	-0.2313988091
-4.84094562818	-2.9096223825
-2.56297989198	-4.24616225976
-3.0724544826	-4.29458799225
-0.06427528678	-6.09604263182
0.823306819174	-6.2025435042
3.70256882069	-5.95048871802
4.74307261846	-5.34885427406
6.0842250414	-4.17158658509
6.85962936426	-2.34524728259
8.0852052114	-0.257669529657
8.84595048759	0.759619058819
5.69864811378	3.46520977663
5.44666178981	5.13321261679
5.38326436626	5.91249657381
3.67943346905	6.95192752605
2.64949618255	8.66999310666
-0.913883289393	8.49432288992
-1.35894329583	9.17994731593
-4.28319868907	9.65140738467
-5.7513791944	8.64955389534
-7.15114290877	6.4679054964
-8.53159457335	6.07965339351
-11.4621729521	4.58463730001
-10.5976495446	3.42901230195
-10.9092019088	-0.939683801436
-11.5740309123	-1.5070196834
-10.2248875587	-4.88985046833
-9.48581666115	-5.89982513115
-7.87989441582	-8.12134574404
-7.15614687619	-10.1119941444
-6.1880740426	-9.53620985253
-3.80453017424	-12.099990422
-2.3420703825	-12.2937947775
-0.581257751355	-12.3373227432
0.194157061212	-0.348252159988
1.64777272598	2.34635056761
-0.383856764221	3.71775655104
-2.64015762837	1.79895317897
-3.32240065906	1.7454088011
-4.15303376972	-0.211040911892
-4.94315015531	-1.60255091379
-3.81869284429	-3.46504255694
-2.18731123682	-4.23237123595
-1.28086792417	-5.97783535164
1.1885036876	-6.46003342691
2.16708924996	-4.95459503541
4.59054586451	-5.67601499202
6.21737172083	-3.89599840523
7.59502452011	-1.42111487233
7.23595879474	-0.253117754312
6.90893687957	1.99745025181
6.71725753186	3.11485320342
5.6045389953	5.42899274063
5.22807924857	7.04891457441
3.24664306549	9.31053159215
1.4425388205	8.05541541133
1.04857900722	9.59180530918
-1.61512971134	8.98260853248
-3.58593885523	9.60360872807
-5.75710153524	8.76078212596
-7.46441971725	8.13166072859
-8.62866506643	4.25406252382
-10.26733597	4.15289307606
-9.80796217909	1.46438669189
-10.787316131	-0.101054650068
-11.1101245336	-2.31915744367
-9.92112325178	-3.97538833373
-8.79043138215	-6.06208170503
-8.4441200931	-7.82954359781
-7.52029988045	-8.25412675452
-6.3919224068	-10.2277673758
-5.11057503002	-10.8921411484
-2.67518298884	-12.8464632621
-1.58910976588	-12.1147081786
